Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Customer_Type,State,City,Country,Product_ID,Category,Sub_Category,Product_Name,Unit_Price_INR,Quantity,Discount_Pct,Sales_INR,Cost_INR,Profit_INR,Payment_Method,Delivery_Days,Customer_Rating,Returned,Return_Reason,Year,Month,Month_Name,Quarter,Profit_Margin_Pct
ORD00459,2025-11-28,2025-12-04,Standard Delivery,CUST0145,Arjun Kulkarni,Small Business,Karnataka,Mangaluru,India,10,Home Appliances,Kitchen Appliances,Prestige Mixer Grinder,5093.08,4,0.15,17316.47,14249.76,3066.71,UPI,6,3.3,No,Not Applicable,2025,11,November,Q4,17.71
ORD00460,2025-07-29,2025-08-01,Express Delivery,CUST0144,Ananya Kumar,Consumer,Rajasthan,Jodhpur,India,20,Beauty & Personal Care,Hair Care,Mamaearth Shampoo,617.29,3,0.2,1481.5,990.9,490.6,Credit Card,3,4.3,No,Not Applicable,2025,7,July,Q3,33.12
ORD00461,2025-07-06,2025-07-09,Standard Delivery,CUST0046,Ananya Mishra,Consumer,Kerala,Thiruvananthapuram,India,20,Beauty & Personal Care,Hair Care,Mamaearth Shampoo,600.88,1,0.1,540.79,339.28,201.51,Credit Card,3,4.5,No,Not Applicable,2025,7,July,Q3,37.26
ORD00462,2025-05-15,2025-05-16,Same Day Delivery,CUST0118,Divya Rao,Corporate,Delhi,New Delhi,India,6,Electronics,Televisions,Samsung 43-inch Smart TV,43656.39,2,0.25,65484.58,68540.44,-3055.86,Credit Card,1,4.0,No,Not Applicable,2025,5,May,Q2,-4.67
ORD00463,2025-02-14,2025-02-15,Same Day Delivery,CUST0108,Sneha Mehta,Corporate,Tamil Nadu,Coimbatore,India,17,Fashion,Womens Wear,Biba Kurti,2563.75,3,0.1,6922.12,4388.5,2533.62,Debit Card,1,3.6,No,Not Applicable,2025,2,February,Q1,36.6
ORD00464,2025-07-23,2025-07-29,Standard Delivery,CUST0040,Priya Iyer,Consumer,Delhi,Delhi,India,19,Beauty & Personal Care,Skincare,Lakme Face Cream,677.32,2,0.25,1015.98,769.17,246.81,UPI,6,3.8,No,Not Applicable,2025,7,July,Q3,24.29
ORD00465,2025-08-25,2025-08-30,Standard Delivery,CUST0138,Aditi Iyer,Small Business,Kerala,Kochi,India,1,Electronics,Smartphones,Samsung Galaxy S24,72190.33,2,0.1,129942.59,107425.42,22517.17,Wallet,5,4.0,No,Not Applicable,2025,8,August,Q3,17.33
ORD00466,2025-08-16,2025-08-20,Standard Delivery,CUST0141,Aarav Verma,Consumer,Uttar Pradesh,Kanpur,India,5,Electronics,Laptops,Lenovo IdeaPad Slim 3,54454.69,1,0.15,46286.49,42244.71,4041.78,Cash on Delivery,4,3.9,No,Not Applicable,2025,8,August,Q3,8.73
ORD00467,2025-01-15,2025-01-16,Same Day Delivery,CUST0057,Rohan Verma,Corporate,Maharashtra,Nagpur,India,4,Electronics,Laptops,HP 15s Laptop,56537.5,1,0.15,48056.88,44316.98,3739.9,UPI,1,4.8,No,Not Applicable,2025,1,January,Q1,7.78
ORD00468,2025-10-24,2025-10-28,Express Delivery,CUST0061,Karan Kumar,Consumer,Maharashtra,Mumbai,India,7,Electronics,Audio,Sony WH-1000XM5 Headphones,28937.58,3,0.1,78131.47,68368.98,9762.49,Credit Card,4,3.8,No,Not Applicable,2025,10,October,Q4,12.49
ORD00469,2025-10-13,2025-10-17,Standard Delivery,CUST0153,Isha Nair,Small Business,Kerala,Kochi,India,19,Beauty & Personal Care,Skincare,Lakme Face Cream,713.0,1,0.15,606.05,385.72,220.33,UPI,4,4.3,Yes,Wrong Product,2025,10,October,Q4,36.36
ORD00470,2025-05-25,2025-05-31,Standard Delivery,CUST0086,Akash Kumar,Consumer,Delhi,Delhi,India,5,Electronics,Laptops,Lenovo IdeaPad Slim 3,51365.07,1,0.15,43660.31,41888.44,1771.87,Credit Card,6,3.6,No,Not Applicable,2025,5,May,Q2,4.06
ORD00471,2025-02-25,2025-03-01,Express Delivery,CUST0081,Aditya Kulkarni,Consumer,Karnataka,Mysuru,India,16,Fashion,Mens Wear,Allen Solly Formal Shirt,2067.06,1,0.05,1963.71,1150.21,813.5,Net Banking,4,2.9,No,Not Applicable,2025,2,February,Q1,41.43
ORD00472,2025-05-21,2025-05-24,Standard Delivery,CUST0033,Nikhil Rao,Consumer,Tamil Nadu,Chennai,India,14,Home & Furniture,Furniture,Wooden Study Table,6683.26,1,0.05,6349.1,4567.23,1781.87,UPI,3,3.8,No,Not Applicable,2025,5,May,Q2,28.06
ORD00473,2025-10-23,2025-10-27,Express Delivery,CUST0177,Meera Patel,Small Business,Gujarat,Vadodara,India,20,Beauty & Personal Care,Hair Care,Mamaearth Shampoo,597.79,1,0.1,538.01,325.22,212.79,Cash on Delivery,4,4.1,No,Not Applicable,2025,10,October,Q4,39.55
ORD00474,2025-10-20,2025-10-25,Standard Delivery,CUST0134,Simran Mehta,Consumer,Kerala,Thiruvananthapuram,India,9,Home Appliances,Kitchen Appliances,Philips Air Fryer,9000.22,1,0.05,8550.21,6587.93,1962.28,Credit Card,5,3.6,No,Not Applicable,2025,10,October,Q4,22.95
ORD00475,2025-11-12,2025-11-19,Standard Delivery,CUST0046,Ananya Mishra,Consumer,Maharashtra,Pune,India,11,Home Appliances,Refrigerators,LG 260L Refrigerator,28846.47,1,0.15,24519.5,23438.55,1080.95,Wallet,7,3.0,Yes,Late Delivery,2025,11,November,Q4,4.41
ORD00476,2025-09-23,2025-09-27,Express Delivery,CUST0130,Pooja Joshi,Consumer,Rajasthan,Jaipur,India,11,Home Appliances,Refrigerators,LG 260L Refrigerator,28451.18,2,0.2,45521.89,45753.25,-231.36,Debit Card,4,4.4,No,Not Applicable,2025,9,September,Q3,-0.51
ORD00477,2025-03-12,2025-03-16,Standard Delivery,CUST0143,Arjun Singh,Consumer,Uttar Pradesh,Lucknow,India,2,Electronics,Smartphones,Apple iPhone 15,68508.67,1,0.05,65083.24,53418.64,11664.6,Debit Card,4,4.7,No,Not Applicable,2025,3,March,Q1,17.92
ORD00478,2025-05-29,2025-06-01,Standard Delivery,CUST0088,Divya Das,Consumer,Karnataka,Mysuru,India,20,Beauty & Personal Care,Hair Care,Mamaearth Shampoo,591.6,1,0.0,591.6,336.09,255.51,UPI,3,3.8,No,Not Applicable,2025,5,May,Q2,43.19
ORD00479,2025-10-07,2025-10-12,Standard Delivery,CUST0152,Karan Rao,Consumer,Uttar Pradesh,Kanpur,India,16,Fashion,Mens Wear,Allen Solly Formal Shirt,2039.36,1,0.2,1631.49,1116.72,514.77,Credit Card,5,3.4,No,Not Applicable,2025,10,October,Q4,31.55
ORD00480,2025-05-18,2025-05-23,Standard Delivery,CUST0142,Priya Shetty,Corporate,Telangana,Warangal,India,10,Home Appliances,Kitchen Appliances,Prestige Mixer Grinder,4941.22,3,0.1,13341.29,10694.58,2646.71,Cash on Delivery,5,4.4,No,Not Applicable,2025,5,May,Q2,19.84
ORD00481,2025-01-22,2025-01-27,Standard Delivery,CUST0034,Rohan Rao,Small Business,Uttar Pradesh,Lucknow,India,9,Home Appliances,Kitchen Appliances,Philips Air Fryer,8802.69,1,0.05,8362.56,6437.3,1925.26,UPI,5,3.4,No,Not Applicable,2025,1,January,Q1,23.02
ORD00482,2025-09-29,2025-10-04,Standard Delivery,CUST0129,Aditi Reddy,Consumer,Uttar Pradesh,Noida,India,19,Beauty & Personal Care,Skincare,Lakme Face Cream,703.2,3,0.0,2109.6,1190.12,919.48,Cash on Delivery,5,4.4,No,Not Applicable,2025,9,September,Q3,43.59
ORD00483,2025-07-07,2025-07-10,Standard Delivery,CUST0082,Meera Nair,Consumer,Karnataka,Mysuru,India,4,Electronics,Laptops,HP 15s Laptop,56495.62,2,0.15,96042.55,93121.39,2921.16,Cash on Delivery,3,4.7,No,Not Applicable,2025,7,July,Q3,3.04
ORD00484,2025-11-17,2025-11-20,Standard Delivery,CUST0042,Shreya Das,Consumer,Kerala,Thiruvananthapuram,India,15,Home & Furniture,Home Decor,LED Table Lamp,1276.91,5,0.05,6065.32,3763.02,2302.3,UPI,3,4.4,No,Not Applicable,2025,11,November,Q4,37.96
ORD00485,2025-04-15,2025-04-21,Standard Delivery,CUST0134,Simran Mehta,Consumer,Delhi,New Delhi,India,9,Home Appliances,Kitchen Appliances,Philips Air Fryer,8754.05,1,0.05,8316.35,6368.98,1947.37,Net Banking,6,4.0,No,Not Applicable,2025,4,April,Q2,23.42
ORD00486,2025-06-03,2025-06-10,Standard Delivery,CUST0036,Arjun Mishra,Small Business,Karnataka,Mysuru,India,16,Fashion,Mens Wear,Allen Solly Formal Shirt,1964.98,1,0.05,1866.73,1166.34,700.39,UPI,7,3.6,No,Not Applicable,2025,6,June,Q2,37.52
ORD00487,2025-10-22,2025-10-28,Standard Delivery,CUST0021,Nikhil Mishra,Consumer,Gujarat,Ahmedabad,India,20,Beauty & Personal Care,Hair Care,Mamaearth Shampoo,613.62,3,0.2,1472.69,1010.82,461.87,UPI,6,3.6,No,Not Applicable,2025,10,October,Q4,31.36
ORD00488,2025-08-29,2025-09-03,Standard Delivery,CUST0028,Ananya Verma,Small Business,West Bengal,Howrah,India,13,Home & Furniture,Furniture,Nilkamal Office Chair,7715.58,1,0.1,6944.02,5469.14,1474.88,Credit Card,5,2.9,No,Not Applicable,2025,8,August,Q3,21.24
ORD00489,2025-01-10,2025-01-13,Standard Delivery,CUST0008,Ananya Gupta,Consumer,Tamil Nadu,Madurai,India,18,Fashion,Footwear,Campus Running Shoes,2113.3,3,0.0,6339.9,3969.16,2370.74,UPI,3,4.4,No,Not Applicable,2025,1,January,Q1,37.39
ORD00490,2025-08-03,2025-08-04,Same Day Delivery,CUST0034,Rohan Rao,Small Business,West Bengal,Howrah,India,6,Electronics,Televisions,Samsung 43-inch Smart TV,43059.54,1,0.0,43059.54,32745.11,10314.43,UPI,1,4.6,No,Not Applicable,2025,8,August,Q3,23.95
ORD00491,2025-01-15,2025-01-20,Standard Delivery,CUST0053,Manish Gupta,Corporate,Tamil Nadu,Coimbatore,India,14,Home & Furniture,Furniture,Wooden Study Table,6294.2,1,0.05,5979.49,4546.02,1433.47,Debit Card,5,4.1,No,Not Applicable,2025,1,January,Q1,23.97
ORD00492,2025-04-25,2025-04-27,Express Delivery,CUST0159,Ravi Patel,Consumer,Telangana,Warangal,India,6,Electronics,Televisions,Samsung 43-inch Smart TV,44483.29,1,0.05,42259.13,34320.9,7938.23,UPI,2,5.0,No,Not Applicable,2025,4,April,Q2,18.78
ORD00493,2025-06-02,2025-06-06,Standard Delivery,CUST0104,Aarav Sharma,Consumer,Delhi,New Delhi,India,19,Beauty & Personal Care,Skincare,Lakme Face Cream,682.26,3,0.05,1944.44,1185.1,759.34,UPI,4,4.9,No,Not Applicable,2025,6,June,Q2,39.05
ORD00494,2025-07-01,2025-07-05,Standard Delivery,CUST0059,Pooja Gupta,Small Business,Telangana,Warangal,India,6,Electronics,Televisions,Samsung 43-inch Smart TV,42192.64,1,0.15,35863.74,34037.14,1826.6,Credit Card,4,3.7,No,Not Applicable,2025,7,July,Q3,5.09
ORD00495,2025-11-27,2025-11-28,Same Day Delivery,CUST0014,Manish Sharma,Consumer,Maharashtra,Mumbai,India,17,Fashion,Womens Wear,Biba Kurti,2491.12,1,0.1,2242.01,1484.87,757.14,Credit Card,1,3.4,No,Not Applicable,2025,11,November,Q4,33.77
ORD00496,2025-01-19,2025-01-24,Standard Delivery,CUST0136,Priya Gupta,Corporate,Delhi,New Delhi,India,12,Home Appliances,Washing Machines,Samsung 7kg Washing Machine,32762.66,1,0.05,31124.53,25527.23,5597.3,Wallet,5,3.8,No,Not Applicable,2025,1,January,Q1,17.98
ORD00497,2025-10-18,2025-10-19,Same Day Delivery,CUST0053,Manish Gupta,Corporate,Tamil Nadu,Madurai,India,20,Beauty & Personal Care,Hair Care,Mamaearth Shampoo,604.53,1,0.2,483.62,328.26,155.36,UPI,1,5.0,No,Not Applicable,2025,10,October,Q4,32.12
ORD00498,2025-07-24,2025-07-27,Standard Delivery,CUST0125,Shreya Nair,Consumer,Telangana,Warangal,India,9,Home Appliances,Kitchen Appliances,Philips Air Fryer,8869.82,2,0.1,15965.68,12682.95,3282.73,Wallet,3,4.8,No,Not Applicable,2025,7,July,Q3,20.56
ORD00499,2025-01-28,2025-02-03,Standard Delivery,CUST0066,Rohan Joshi,Corporate,Gujarat,Surat,India,13,Home & Furniture,Furniture,Nilkamal Office Chair,8109.71,3,0.2,19463.3,16343.34,3119.96,UPI,6,3.7,No,Not Applicable,2025,1,January,Q1,16.03
ORD00500,2025-09-21,2025-09-25,Standard Delivery,CUST0003,Sneha Das,Consumer,Telangana,Warangal,India,16,Fashion,Mens Wear,Allen Solly Formal Shirt,1965.87,2,0.05,3735.15,2282.76,1452.39,Wallet,4,4.9,No,Not Applicable,2025,9,September,Q3,38.88
